generation,reward
6000, -12.4
6010, -11.6
6020, -13.3
6030, -20.8
6040, -25.8
6050, -24.5
6060, -23.2
6070, -21.0
6080, -28.2
6090, -22.9
6100, -17.0
6110, -19.6
6120, -23.2
6130, -25.0
6140, -32.1
6150, -37.9
6160, -32.9
6170, -35.1
6180, -36.0
6190, -39.1
6200, -44.2
6210, -39.4
6220, -37.7
6230, -33.9
6240, -27.4
6250, -27.1
6260, -24.2
6270, -28.5
6280, -24.7
6290, -21.7
6300, -11.6
6310, -15.1
6320, -8.8
6330, -5.6
6340, -8.3
6350, -7.6
6360, -17.8
6370, -18.3
6380, -15.3
6390, -20.4
6400, -24.8
6410, -20.0
6420, -31.5
6430, -28.2
6440, -32.2
6450, -30.4
6460, -19.5
6470, -13.1
6480, -17.4
6490, -11.0
6500, -20.8
6510, -26.6
6520, -17.5
6530, -17.0
6540, -1.2
6550, -2.0
6560, -2.2
6570, -5.4
6580, -12.5
6590, -17.0
6600, -17.4
6610, -20.8
6620, -28.9
6630, -22.8
6640, -33.4
6650, -36.6
6660, -45.3
6670, -39.2
6680, -32.2
6690, -29.5
6700, -32.3
6710, -24.2
6720, -15.7
6730, -22.1
6740, -26.0
6750, -18.7
6760, -16.9
6770, -17.1
6780, -19.5
6790, -21.0
6800, -11.7
6810, -12.1
6820, -14.2
6830, -25.7
6840, -25.3
6850, -31.4
6860, -29.8
6870, -35.6
6880, -45.9
6890, -50.1
6900, -52.2
6910, -54.9
6920, -61.5
6930, -67.6
6940, -64.9
6950, -70.8
6960, -85.9
6970, -93.2
6980, -89.8
6990, -91.7
7000, -100.4
7010, -108.6
7020, -111.1
7030, -97.8
7040, -89.9
7050, -83.7
7060, -77.9
7070, -72.0
7080, -63.0
7090, -60.9
7100, -54.5
7110, -55.7
7120, -55.3
7130, -53.1
7140, -64.9
7150, -69.3
7160, -58.6
7170, -58.9
7180, -64.3
7190, -52.4
7200, -54.0
7210, -40.6
7220, -41.1
7230, -31.3
7240, -24.2
7250, -25.7
7260, -33.5
7270, -33.9
7280, -29.9
7290, -41.3
7300, -36.3
7310, -41.3
