generation,reward
3510,-86.01908818579061
3520,-48.08812945367174
3530,-44.034684641262515
3540,-49.38833587192759
3550,-37.555806951629734
3560,-47.21200069376687
3570,-81.22631227452405
3580,-48.123516570089194
3590,-37.035825544408475
3600,-35.70441347329531
3610,-33.138040455439125
3620,-66.50250803770555
3630,-54.6784627485412
3640,-46.445008212134155
3650,-50.695015885442885
3660,-53.11621096261543
3670,-42.546621415188966
3680,-48.45205135038837
3690,-53.60923526313053
3700,-42.80168252792677
3710,-42.36352822688075
3720,-47.95198233125264
3730,-57.25568550435783
3740,-49.81936927864628
3750,-67.52489597458793
3760,-21.29914679377736
3770,-27.709226669031825
3780,-34.62097884566096
3790,-44.0239962161675
3800,-36.383226994855434
3810,-24.17531615760945
3820,-35.06804938406355
3830,-25.07569230517344
3840,-3.791566647861862
3850,-10.323994886076926
3860,-35.527986820626076
3870,-14.580464677791202
3880,-15.026381119554852
3890,-13.014731664951682
3900,-9.223787679844609
3910,-22.087749707878228
3920,-21.01047898395905
3930,-26.443277738587454
3940,-50.995789512101275
3950,-95.373647042754
3960,-41.11953750063935
3970,-33.29177109534509
3980,-41.10778563581771
3990,-28.334936746753158
4000,-42.31071484910265
4010,-31.478311940449725
4020,-33.280819641332315
4030,-39.200632727689865
4040,-30.433661882341607
4050,-45.499388184718185
4060,-39.58892368358282
4070,-47.27453837950522
4080,-36.86173959788977
4090,-46.99877889676151
4100,-34.15297696766706
4110,-38.67988676239736
4120,-45.27729715023476
4130,-40.73224061749025
4140,-37.616763444992635
4150,-40.93490178814389
4160,-37.40141732609637
4170,-54.02323254535166
4180,-50.38491302073731
4190,-23.311908999704826
4200,-27.280207093906746
4210,-37.60796133526339
4220,-36.57978745929791
4230,-50.095349785744084
4240,-44.87931581674318
4250,-38.69211298927376
4260,-30.441915203195727
4270,-38.183390412716506
4280,-33.26495142592934
4290,-42.549636845871376
4300,-47.67619529820453
4310,-41.9751892537433
4320,-42.382995181430815
4330,-30.999208557355683
4340,-30.947601894798822
4350,-43.27933313754559
4360,-33.03181480675174
4370,-33.9530406184312
4380,-38.308630630442664
4390,-40.520757017220134
4400,-56.719827235204306
4410,-34.1379679352962
4420,-30.42498983318174
4430,-44.39595776888366
4440,-28.831007973173392
4450,-20.8940860032391
4460,-19.532964966674587
4470,-18.606211976979274
4480,-31.74103392233244
4490,-23.79045004523665
4500,-42.61904666737303
4510,-48.87822627039298
4520,-29.379316011102013
4530,-32.67677969364095
4540,-24.894579149568116
4550,-33.32387925925448
4560,-35.58909823656326
4570,-59.60313004885368
4580,-36.542844102202274
4590,-35.133492968894146
4600,-44.012218802876795
4610,-50.72754540646461
4620,-42.62553797734042
4630,-27.95729876463302
4640,-38.962577743601855
4650,-27.204034743022483
4660,-39.102108278714724
4670,-43.37411662096845
4680,-35.93113980576994
4690,-33.98541123285825
4700,-40.386085876371084
4710,-32.995536093587994
4720,-25.861694452013683
4730,-36.92328932819815
4740,-36.739798865843234
4750,-38.78745983902044
4760,-45.1726736266034
4770,-30.71498936602378
4780,-32.19855058914098
4790,-36.87201018460692
4800,-26.56691771112667
4810,-25.139116867279512
4820,-25.582117341564857
4830,-31.24674931093447
4840,-24.225632740884492
4850,-41.18730423856561
4860,-23.54736125774415
4870,-23.241519441051743
4880,-31.341564754870593
4890,-26.526701756081458
4900,-29.52917387172969
4910,-37.96626679267884
4920,-25.937099617045384
4930,-19.124712508341766
4940,-25.76130777048911
4950,-27.018567209243326
4960,-40.3466849004015
4970,-38.115819032496645
4980,-23.00009101896407
4990,-23.182929515041458
5000,-34.522687365962234
5010,-34.89537649791866
5020,-17.85072471959755
5030,-25.38105477712581
5040,-36.39982649599741
5050,-23.346499301237444
5060,-23.97873672576231
5070,-22.068787074519
5080,-35.424902455635
5090,-51.23211676338676
5100,-65.90204657475464
5110,-30.46777526377665
5120,-35.26910671642828
5130,-24.11944481248694
5140,-43.630374787795006
5150,-23.69120347472338
5160,-22.533722007431614
5170,-34.16136252794196
5180,-26.088056399907202
5190,-44.950675303370545
5200,-15.998902678068632
5210,-19.004260658593225
5220,-32.74097787456546
5230,-33.36824240700698
5240,-33.91010400741497
5250,-46.09074496694359
5260,-26.03717712755296
5270,-26.542776159442916
5280,-28.297459511046547
5290,-27.36046514298591
5300,-20.239980653156827
5310,-20.94351180862139
5320,-23.362671069414432
5330,-46.48410124091815
5340,-95.76371886630525
5350,-80.72881918544316
5360,-65.63176851377638
5370,-40.067571949807736
5380,-37.52118606003442
5390,-32.38996000355613
5400,-53.16770685615436
5410,-33.917656615814366
5420,-39.72806998322251
5430,-33.490110131319156
5440,-43.36607863472016
5450,-31.32275027115436
5460,-32.264937043494776
5470,-44.832824135760006
5480,-42.822252401753055
5490,-39.25216285561189
5500,-49.10536703280686
5510,-26.599755975988945
5520,-35.81498846487155
5530,-49.78802781528266
5540,-29.801190863026306
5550,-39.174686831006724
5560,-34.32153326668994
5570,-45.21130328335758
5580,-42.84018544496524
5590,-47.65957137406159
5600,-34.0885921840618
5610,-38.45231618555317
5620,-38.410056632246594
5630,-25.52535678124362
5640,-26.733427247350118
5650,-45.67689130051547
5660,-19.510979932855257
5670,-37.96325653423065
5680,-24.836681136437853
5690,-43.797835274804555
5700,-15.392442610782766
5710,-30.27250149046776
5720,-40.86738553886136
5730,-51.97803948136878
5740,-24.477578971473434
5750,-32.97226362571749
5760,-34.907886565784
5770,-37.31451191927982
5780,-46.17044691615856
5790,-24.239593621447654
5800,-39.3010699020371
5810,-52.396674715656694
5820,-66.28616610461009
5830,-54.06937263092881
5840,-32.026231304346325
5850,-52.036365114172874
5860,-41.28424728480711
5870,-39.682548546473775
5880,-25.697021414015325
5890,-43.713137838350605
5900,-38.94792156163494
5910,-60.46099856476748
5920,-31.69014684893765
5930,-12.202860919208879
5940,-35.61876148063605
5950,-14.927868037083616
5960,-9.624628298127535
5970,-12.998082879190452
5980,-4.059344990127076
5990,-49.18684090582138
6000,-46.38819621114653
